customerid,creditscore,balance,numofproducts,hascrcard,isactivemember
15684469,841,117070.21,1,1,0
15627637,709,73314.04,2,1,0
15667093,673,0.0,1,1,1
15690589,541,212314.03,1,0,1
15595350,661,136067.82,2,1,0
15777586,784,109052.04,2,1,0
15804064,742,79126.17,1,1,1
15717770,850,0.0,1,0,0
15754443,443,108308.0,1,1,0
15776939,778,102290.56,2,1,0
15713517,529,102025.08,2,1,0
15683522,678,113383.07,1,1,1
15673995,516,102541.1,1,1,0
15771054,469,0.0,2,1,0
15578788,786,0.0,2,0,0
15737408,703,109941.51,1,1,0
15750837,579,141749.68,1,0,1
15576022,565,0.0,2,0,1
15635502,443,0.0,1,1,0
15627298,589,85146.48,2,1,0
15811415,691,134066.1,2,1,1
15645059,711,0.0,2,0,0
15689671,775,0.0,1,1,1
15718667,621,87619.29,1,1,0
15803202,350,0.0,1,1,1
15593683,668,0.0,2,1,0
15703394,633,0.0,2,1,0
15570289,697,103409.16,1,1,0
15567437,734,123040.38,1,1,1
15711687,434,108128.52,1,0,1
15656592,646,169023.33,2,1,1
15634373,764,0.0,2,0,1
15769125,727,0.0,2,0,1
15711386,724,0.0,2,0,1
15714241,749,222267.63,1,0,0
15642530,706,144090.42,1,1,0
15713599,728,114835.43,1,0,1
15744770,636,0.0,2,0,0
15780498,634,145030.92,1,1,1
15624397,627,71240.3,1,0,1
15615219,518,138772.15,1,0,1
15570908,687,93617.07,1,0,1
15762855,622,0.0,2,1,1
15661827,693,0.0,2,1,1
15746035,450,74237.2,2,0,1
15691906,664,127421.78,2,1,0
15793424,663,61274.7,2,1,0
15577905,660,106486.66,2,0,1
15667216,579,73194.52,2,1,1
15673971,655,146498.76,1,1,0
15701238,683,0.0,2,1,0
15644849,655,0.0,1,1,1
15635531,575,0.0,2,1,0
15632263,574,120355.0,1,1,0
15720110,795,117265.21,1,1,1
15619045,776,0.0,2,0,1
15697510,707,0.0,1,1,0
15784923,705,109974.22,1,1,1
15567383,678,98009.13,2,0,1
15732621,663,0.0,1,1,1
15757981,748,0.0,1,1,1
15727819,677,171671.9,1,1,1
15738088,634,0.0,2,1,0
15765173,350,0.0,1,0,0
15665159,727,128213.96,2,1,1
15618203,773,116197.65,2,1,1
15791452,675,0.0,2,1,0
15638159,649,86607.39,1,0,0
15585466,552,0.0,2,1,0
15677310,761,98854.34,1,0,0
15646262,622,0.0,1,1,0
15656901,615,0.0,2,1,1
15621093,681,97338.19,2,0,0
15592123,768,0.0,2,1,1
15589200,617,0.0,2,1,0
15602934,452,131698.57,2,1,0
15812720,807,130110.45,2,0,1
15695383,567,0.0,2,1,0
15723064,603,165149.13,2,1,0
15761606,617,101707.8,1,1,0
15650322,701,105588.66,1,0,1
15669782,820,111336.89,1,1,0
15751628,438,78391.17,1,0,1
15809057,600,0.0,2,1,1
15617052,782,0.0,1,1,0
15590810,638,144326.09,1,1,0
15801293,850,101278.25,2,1,1
15770968,741,108711.57,2,1,0
15572356,689,108555.07,1,0,1
15603247,743,146781.24,1,1,0
15619116,493,0.0,2,0,1
15691792,416,0.0,1,0,0
15783276,725,0.0,2,1,1
15766137,497,0.0,2,1,1
15574554,537,103291.25,2,1,1
15578671,706,209490.21,1,1,1
15716608,651,0.0,3,1,0
15690670,720,0.0,2,0,1
15630466,797,0.0,1,0,0
15630349,543,0.0,2,1,0
15803801,454,0.0,2,1,0
15647890,691,149405.18,1,1,1
15606115,510,191665.21,1,1,1
15714642,792,0.0,1,1,0
15741181,721,135071.12,1,1,1
15773973,765,0.0,2,0,1
15758546,850,0.0,2,1,1
15598940,681,181804.34,2,1,1
15669783,586,47020.65,2,0,1
15624993,753,128518.98,1,1,1
15760568,593,142658.04,2,0,1
15699047,674,120150.39,2,1,1
15616168,610,81905.95,1,1,1
15773146,652,137998.2,2,0,1
15770375,850,123126.29,1,1,0
15589725,740,0.0,2,1,1
15710034,637,135645.29,2,0,1
15800806,685,122449.31,2,1,1
15570485,558,161766.87,1,0,0
15575391,677,0.0,2,1,1
15790750,592,123187.51,1,0,1
15714832,652,150956.71,1,0,0
15619953,662,105021.28,1,1,0
15673929,543,0.0,2,1,1
15578835,675,133204.91,1,0,1
15752388,643,0.0,2,1,1
15797081,611,115488.52,2,1,1
15570194,412,0.0,2,0,0
15580149,638,0.0,2,1,0
15777708,824,0.0,2,1,0
15769955,683,0.0,2,0,0
15810444,562,130565.02,1,1,0
15645593,599,91328.71,1,1,0
15765345,753,0.0,2,1,1
15760873,594,81310.34,1,1,1
15794178,657,107136.6,1,1,0
15589361,716,0.0,1,1,1
15662483,850,0.0,2,1,1
15809736,664,0.0,1,1,1
15731148,558,108477.49,1,1,1
15774328,606,144757.97,2,1,1
15646969,776,0.0,2,1,1
15718769,557,113110.26,1,1,0
15610226,614,106414.57,2,0,0
15616270,620,106920.91,1,0,1
15790717,695,0.0,2,1,0
15635703,729,131513.26,1,1,1
15616365,571,0.0,2,1,0
15630244,457,134320.23,2,1,0
15734714,559,79715.36,1,1,0
15721433,664,74306.19,2,1,0
15590201,500,0.0,4,1,1
15590828,782,126428.38,1,1,0
15752097,708,99640.89,1,1,0
15800031,681,66338.68,1,1,1
15630857,674,0.0,2,1,1
15689953,697,128226.37,1,0,0
15759733,774,0.0,2,1,1
15810826,624,0.0,2,0,0
15668009,747,0.0,2,0,1
15743456,715,0.0,2,1,0
15725762,808,122168.65,1,1,0
15761713,678,178074.33,1,0,0
15769246,813,135078.41,1,1,0
15781129,687,69434.4,2,1,1
15599124,832,0.0,2,1,0
15639004,668,0.0,2,1,1
15810995,526,122726.56,1,1,1
15653773,457,164496.99,1,1,1
15708357,649,0.0,1,1,0
15733597,669,150219.41,2,0,0
15789560,668,187534.79,1,1,1
15699524,466,0.0,1,1,0
15626475,685,0.0,2,1,1
15810839,610,103108.17,1,0,0
15684318,582,96486.57,2,1,1
15768120,702,90560.48,2,1,0
15712807,556,131764.96,1,1,1
15696371,812,92476.88,1,0,0
15675794,645,152076.93,1,1,0
15774277,809,0.0,2,1,1
15603764,560,0.0,1,1,1
15618647,744,43504.42,1,1,1
15614643,731,0.0,2,1,0
15707696,471,0.0,2,1,1
15749583,686,93569.86,3,0,0
15815125,668,102486.21,2,1,1
15779620,575,0.0,1,0,1
15768233,435,114346.3,1,0,1
15637788,743,110203.77,1,1,0
15777046,580,128362.59,1,1,0
15788723,599,143888.22,2,1,1
15790489,534,170600.78,1,0,1
15739476,680,0.0,1,1,1
15612670,631,0.0,2,1,1
15631222,485,75339.64,1,1,1
15658972,699,122038.34,1,1,0
15724691,712,0.0,2,1,1
15740442,603,186825.57,1,1,0
15760427,850,124788.18,1,1,0
15677939,584,0.0,2,1,1
15611599,604,0.0,2,1,1
15633474,586,138553.57,1,1,1
15671973,467,0.0,2,1,1
15790019,520,105387.89,1,1,1
15737735,683,95053.1,1,1,1
15661745,557,0.0,1,0,1
15797065,613,0.0,2,0,1
15710671,786,137361.96,1,0,0
15656522,593,158537.42,1,1,0
15705085,670,0.0,2,1,0
15744873,657,143595.87,1,0,0
15781914,718,169947.41,2,1,1
15637354,623,148167.83,2,1,1
15717307,496,0.0,2,1,0
15746695,429,48023.83,1,1,0
15804962,606,155655.46,1,1,1
15665378,499,0.0,2,1,0
15757865,642,0.0,2,1,1
15578787,641,0.0,1,1,0
15794323,673,121240.76,1,1,0
15697546,570,0.0,2,1,0
15629519,472,0.0,2,1,1
15624703,550,129847.75,2,1,0
15570002,625,118772.71,4,0,0
15808566,516,0.0,2,1,1
15805463,682,105163.88,2,1,1
15709136,620,0.0,2,1,1
15801605,626,0.0,2,1,1
15567855,623,0.0,2,0,0
15675141,569,93934.63,1,1,0
15665759,724,117866.92,1,1,1
15761487,678,0.0,1,0,1
15700394,713,122857.46,2,1,0
15631162,631,0.0,2,0,1
15630641,846,127103.97,1,1,1
15585066,660,0.0,1,0,1
15722991,567,96402.96,1,0,0
15737404,731,132512.26,1,1,1
15722409,693,107604.66,1,1,1
15806420,772,0.0,2,1,0
15658148,657,0.0,2,1,0
15810660,774,120875.23,2,0,1
15709780,667,71786.9,2,1,1
15727350,516,113143.12,1,0,0
15752312,551,150777.72,2,1,1
15616745,542,174894.53,1,1,1
15572294,623,0.0,1,0,0
15674110,701,160416.56,1,0,1
15662501,583,91246.53,1,1,0
15649239,731,0.0,2,1,0
15700424,461,0.0,1,1,1
15636388,702,98775.23,1,1,0
15713975,565,139756.12,1,1,0
15592925,711,177626.77,3,0,1
15581626,664,0.0,1,1,1
15641319,518,0.0,1,0,0
15723481,728,0.0,2,0,1
15787825,585,152496.82,1,1,1
15710726,573,0.0,2,0,1
15627195,568,112930.28,2,1,0
15657957,602,113674.2,1,1,0
15676117,603,0.0,1,1,0
15607874,687,144450.58,1,0,1
15796993,741,171236.3,2,0,0
15649858,469,96776.49,1,1,1
15811032,477,145984.92,1,1,1
15679963,737,96353.8,1,0,0
15579131,835,0.0,2,1,1
15572428,717,115777.23,1,1,1
15622461,562,122822.0,2,0,0
15636105,758,0.0,2,1,1
15583849,408,0.0,2,0,0
15718780,650,79450.09,1,1,1
15739271,582,122394.0,1,1,1
15697129,706,0.0,2,1,0
15763415,567,134378.89,1,1,1
15796617,720,0.0,2,1,0
15626628,631,88161.85,2,1,0
15765857,623,142412.13,1,1,0
15742511,514,121030.9,1,1,0
15786433,650,165982.43,2,1,1
15685805,673,0.0,2,1,0
15627971,504,206663.75,1,0,0
15783025,723,94661.53,2,1,0
15726289,645,174400.36,1,1,0
15802118,664,123428.69,1,1,1
15607990,760,175735.5,1,1,1
15695932,766,78381.13,1,0,1
15812279,634,115345.86,2,0,0
15687558,640,118613.34,1,1,0
15729065,784,109960.06,2,1,1
15698902,547,142703.4,1,1,0
15570192,608,121729.42,1,0,0
15809265,547,0.0,1,1,1
15745201,612,139496.35,2,1,1
15580623,573,0.0,2,0,0
15578156,615,138521.83,1,1,1
15631063,710,0.0,2,1,0
15692577,674,83727.68,1,1,0
15810910,702,0.0,2,1,1
15723217,616,0.0,1,1,0
15733111,688,124179.3,1,1,1
15610727,605,128829.25,1,1,0
15792720,676,171490.78,1,0,0
15723153,708,0.0,2,1,0
15802823,745,0.0,2,1,1
15756118,661,0.0,1,1,0
15684934,726,0.0,2,1,1
15776936,475,160818.08,1,0,1
15729087,751,156367.6,2,0,1
15786463,645,121669.93,2,0,0
15717498,775,133970.22,2,0,1
15718406,540,0.0,2,1,0
15799468,591,96127.27,1,0,0
15626383,596,121907.97,1,0,1
15597385,573,0.0,2,0,1
15570271,577,0.0,1,1,1
15690330,830,77701.64,1,0,1
15680611,663,0.0,3,1,1
15810227,421,0.0,2,1,1
15807194,718,113922.44,2,1,0
15712199,655,183997.7,2,1,1
15694995,712,0.0,2,0,1
15723400,663,0.0,2,1,1
15654772,640,89799.46,2,0,1
15574743,577,0.0,1,1,1
15807593,546,85660.96,1,0,0
15686718,802,115569.21,1,0,1
15695299,590,81828.22,1,1,0
15722701,594,132694.73,1,1,0
15799635,577,108867.0,1,0,0
15742323,541,0.0,2,1,0
15658435,781,0.0,2,0,0
15586029,806,96152.68,2,1,0
15772337,723,153855.52,1,1,1
15807555,535,0.0,2,1,0
15603378,768,141334.95,1,0,1
15792862,653,104584.11,1,1,0
15657349,803,98173.02,1,0,0
15777614,545,0.0,2,1,1
15653952,581,135157.05,1,1,1
15724336,513,171601.27,1,1,0
15689594,731,179539.2,1,0,0
15801920,727,80615.46,2,0,0
15653347,560,0.0,1,0,0
15749951,766,126285.73,1,1,0
15648178,630,137964.51,1,0,1
15738662,652,159434.03,1,1,0
15640855,729,113574.61,2,1,0
15584288,629,0.0,2,1,1
15760988,667,124573.33,2,0,0
15569624,671,105864.6,2,1,0
15597949,768,104552.61,1,1,0
15604551,732,0.0,2,1,0
15617476,546,0.0,2,0,1
15645323,630,0.0,1,1,1
15793311,765,119492.88,2,0,1
15764153,704,130499.09,2,1,1
15802560,470,140576.11,1,1,1
15728608,688,91025.58,2,0,1
15770474,685,0.0,3,0,1
15724444,567,125877.65,2,1,1
15753110,720,45752.78,2,1,0
15711521,609,121778.71,1,1,1
15632816,521,127948.57,1,1,1
15693637,556,0.0,2,1,1
15725509,662,115286.68,2,1,1
15684645,704,62078.21,2,1,0
15692235,750,0.0,2,1,0
15777459,619,175406.13,2,1,1
15656937,468,131643.25,1,1,0
15610643,435,151739.65,1,1,0
15777315,529,93616.35,2,0,0
15611058,702,138597.54,2,1,1
15630413,608,0.0,2,1,1
15635942,576,0.0,2,1,0
15648858,666,85225.21,1,0,1
15810732,730,148749.29,2,1,0
15705448,647,130013.12,1,1,1
15730488,516,0.0,1,0,1
15620443,711,0.0,2,1,1
15741078,736,111729.47,2,0,1
15753161,768,180169.44,2,1,0
15711396,427,0.0,2,1,1
15593499,686,0.0,1,1,0
15579189,690,0.0,2,0,1
15743545,647,0.0,2,1,0
15791316,714,0.0,2,1,1
15608246,736,103914.17,1,1,1
15676526,608,88772.87,1,1,1
15813911,809,0.0,1,1,0
15630195,745,131184.67,1,1,1
15736250,781,117810.79,1,0,1
15671334,527,0.0,1,1,0
15574169,595,92466.21,1,1,0
15718839,850,102741.15,2,0,1
15762331,569,178755.84,1,1,0
15606901,728,0.0,2,1,0
15713559,473,146602.25,2,1,1
15768881,738,0.0,2,1,1
15743075,659,0.0,2,1,1
15660980,597,115702.67,2,1,1
15810942,445,137655.31,1,0,1
15728362,671,0.0,2,1,0
15683339,656,59877.33,1,1,0
15685476,658,100082.14,1,0,1
15663650,698,107304.39,3,1,0
15617434,655,0.0,1,0,1
15622470,772,96032.22,1,1,1
15703682,681,0.0,1,0,0
15727391,688,144553.5,2,1,0
15711062,633,86172.81,2,1,1
15567339,735,0.0,1,1,1
15760662,521,87212.8,1,1,1
15605737,541,0.0,2,1,0
15692977,612,130700.92,2,0,0
15672082,562,0.0,2,1,0
15600280,703,0.0,2,0,0
15804052,710,0.0,2,1,1
15576065,731,171325.98,1,1,1
15796838,703,92930.92,1,0,1
15693526,618,0.0,1,1,0
15748595,689,77556.79,2,1,1
15679029,718,102874.28,1,0,0
15753639,608,146093.39,2,0,0
15604138,749,0.0,1,0,0
15666095,753,79811.72,2,0,1
15643487,630,105473.74,1,0,0
15764033,693,121927.92,1,1,0
15747288,838,61671.19,1,0,1
15790599,756,149363.12,2,1,1
15737705,775,152309.37,1,1,0
15737194,635,0.0,2,1,0
15726776,705,111629.29,1,1,1
15804357,481,0.0,1,1,1
15664432,727,96296.78,1,1,0
15688984,595,95830.43,1,1,0
15583026,535,135919.33,1,1,0
15771668,578,185966.64,1,0,0
15779904,597,0.0,2,1,1
15784323,449,0.0,2,0,0
15756277,850,92244.83,2,1,0
15663312,494,112727.06,2,1,0
15793197,676,100359.54,1,0,0
15731463,818,105301.5,1,1,1
15621768,712,112994.65,1,0,0
15691323,672,89025.88,2,1,0
15781326,636,95478.17,1,0,0
15595640,698,0.0,2,0,0
15814331,597,119127.46,2,1,0
15602030,717,128206.79,1,1,1
15747974,614,0.0,2,1,0
15611315,708,71433.08,1,1,0
15636977,507,118214.32,3,1,0
15690337,581,102258.11,2,1,0
15680666,579,151963.26,2,1,0
15679551,504,163764.84,1,1,1
15778915,737,128551.36,2,0,1
15568849,540,118158.74,1,1,1
15747762,609,118520.41,1,0,0
15753679,778,0.0,2,1,1
15750049,621,163823.37,1,0,0
15606097,665,104469.58,1,1,1
15802368,608,0.0,1,1,1
15767488,680,0.0,2,1,0
15669946,663,141726.88,1,1,1
15612103,627,137852.96,1,1,1
15645353,607,0.0,1,1,0
15650018,681,154100.3,1,0,0
15659002,766,0.0,2,0,0
15616028,694,0.0,3,0,1
15660475,411,0.0,1,0,1
15652615,742,140004.96,1,1,1
15653572,673,127132.96,1,0,1
15628059,529,0.0,2,1,1
15703413,519,125328.56,1,1,0
15610433,573,0.0,2,1,0
15770548,453,139986.65,1,1,0
15645637,798,119787.76,1,1,1
15590888,693,107556.06,2,0,0
15568326,637,0.0,2,1,0
15655368,672,0.0,1,0,0
15665579,597,142705.95,1,1,0
15676091,543,0.0,1,1,1
15716984,695,0.0,2,1,0
15715078,584,161613.94,2,1,1
15569452,652,116353.2,2,0,1
15628863,601,60013.81,1,1,1
15778192,628,0.0,2,1,1
15793723,607,144272.07,2,1,0
15798943,646,0.0,2,1,0
15764708,572,117696.67,1,1,0
15791040,801,79954.61,2,1,1
15631512,597,149989.39,1,1,0
15640106,613,124339.9,1,0,0
15710315,529,135759.4,1,0,0
15771535,794,0.0,2,1,0
15611947,557,83074.0,1,1,0
15670266,499,141792.61,1,1,1
15609083,544,0.0,1,1,0
15567923,739,0.0,1,0,0
15788183,458,106870.12,2,1,0
15735782,528,120962.59,1,1,0
15774401,773,0.0,2,0,0
15737971,646,0.0,2,1,0
15758750,564,110527.17,1,1,1
15611767,624,133723.43,1,0,0
15643770,682,112670.48,1,1,0
15744717,726,0.0,2,1,1
15570681,560,116084.32,1,1,0
15792650,382,0.0,1,1,1
15605531,457,0.0,2,1,0
15605339,673,0.0,2,1,1
15672216,584,82441.75,1,0,0
15812893,629,0.0,2,1,1
15624180,584,134171.8,4,1,1
15701364,724,0.0,2,1,1
15762588,644,0.0,2,1,1
15806318,676,124442.38,1,1,0
15712596,499,0.0,1,1,0
15600399,598,0.0,1,1,0
15576216,655,108862.76,1,1,0
15620750,559,141099.43,1,1,1
15623489,543,128843.67,1,1,1
15667944,679,86843.61,1,0,1
15584928,594,120074.97,2,1,1
15779913,586,130231.8,2,1,1
15644977,776,0.0,2,1,0
15749679,699,109724.38,1,1,1
15629010,847,111743.43,1,1,1
15768465,582,121309.17,2,1,1
15767781,648,82697.28,1,1,0
15635364,618,44301.43,3,1,1
15722004,543,138317.94,1,0,0
15766044,642,120688.61,1,1,0
15586680,462,176913.52,1,1,0
15635388,640,89047.14,1,1,0
15655175,740,114318.78,2,1,0
15639133,773,0.0,2,1,0
15799653,583,94753.55,2,1,1
15723872,589,0.0,2,0,1
15775627,509,0.0,2,0,1
15630704,612,106520.73,2,1,0
15815534,505,134006.39,1,1,1
15697249,546,132837.7,1,1,0
15681316,681,120549.29,2,1,0
15682523,762,139432.55,1,1,1
15650244,786,80895.44,2,1,0
15648638,629,0.0,2,1,0
15795747,787,171646.76,1,0,1
15607330,713,109121.71,1,0,1
15624013,541,109844.81,1,1,0
15800805,451,140931.82,1,0,1
15667321,644,0.0,2,1,1
15601116,686,0.0,2,1,1
15622033,847,101543.51,4,1,0
15758451,765,102708.77,1,1,0
15688689,678,149000.91,2,1,1
15652674,539,83459.86,1,1,1
15806327,800,75893.11,2,1,0
15649618,799,167395.6,2,0,1
15677117,629,0.0,2,1,1
15751445,734,71283.09,2,0,1
15749669,542,0.0,2,1,1
15656351,414,0.0,2,1,1
15667438,675,104016.88,1,0,0
15682273,683,127616.56,1,1,0
15580912,748,154737.88,2,1,1
15785183,596,0.0,2,1,1
15705383,642,125476.31,1,1,1
15712903,499,176511.08,1,1,1
15774285,649,110783.28,1,1,1
15583138,739,141642.92,2,1,0
15740160,616,0.0,2,1,1
15793425,560,0.0,1,0,1
15749265,427,75681.52,1,1,1
15623989,435,0.0,1,1,0
15604832,633,0.0,1,1,1
15584580,443,161111.45,1,0,0
15573854,727,0.0,2,0,1
15614847,674,72494.69,1,0,1
15679966,661,133964.3,1,1,1
15799435,619,0.0,1,1,0
15752186,562,0.0,2,1,0
15705544,633,157201.48,1,0,1
15713632,551,95679.29,1,0,0
15586523,720,106230.92,1,1,1
15609176,688,0.0,2,0,1
15769308,635,81231.85,2,1,0
15676810,561,81480.27,2,1,1
15634591,850,73059.38,1,1,1
15679804,636,117559.05,2,1,1
15677764,461,186445.31,2,1,1
15571917,771,137657.71,2,1,0
15574608,713,133889.35,1,1,1
15740868,658,134562.8,1,1,1
15702442,586,100781.75,2,1,1
15699797,737,174356.13,1,0,0
15648047,742,190125.43,2,0,0
15766826,824,146266.0,1,1,0
15591628,701,164046.1,1,1,0
15583857,623,123536.52,2,0,0
15752534,744,0.0,2,1,1
15741403,698,171848.38,1,0,0
15783589,616,0.0,2,0,0
15598046,662,139562.05,2,1,0
15643330,594,0.0,2,0,1
15680405,685,168001.34,2,1,1
15728683,742,0.0,2,0,1
15621644,678,123356.63,1,0,1
15733032,651,0.0,2,1,1
15608381,585,125845.66,1,1,0
15658946,579,45408.85,2,1,0
15757912,722,125977.81,1,0,0
15645371,613,147262.11,1,1,1
15653110,694,133767.19,1,1,0
15766355,550,108806.96,3,1,0
15585249,741,106036.52,1,1,0
15611786,668,0.0,1,0,1
15575486,529,0.0,2,1,1
15780215,636,0.0,2,1,1
15686099,563,82182.1,1,1,0
15739042,767,0.0,2,1,0
15815316,644,76817.0,4,1,0
15778489,780,142550.25,2,1,1
15786389,635,0.0,2,1,1
15601787,641,103711.56,1,0,1
15624715,593,0.0,1,1,1
15763093,540,128369.75,2,1,0
15572073,663,0.0,2,1,1
15780256,630,0.0,2,1,1
15659305,605,166133.28,1,1,1
15638882,710,148214.36,1,1,0
15714680,755,121206.96,1,1,1
15777217,641,0.0,2,1,1
15739123,737,127552.85,2,1,0
15594450,695,159458.53,1,1,0
15797751,466,102085.72,1,1,1
15691543,558,142537.18,1,1,1
15722845,665,182781.74,2,1,1
15605804,737,0.0,2,1,0
15702061,654,0.0,2,1,1
15694321,619,0.0,2,1,0
15798749,845,152063.59,2,1,0
15720050,727,110997.76,1,1,0
15758048,582,148942.0,1,1,1
15805681,716,0.0,1,1,1
15802809,660,84438.57,1,1,1
15807239,664,93920.47,1,0,0
15749093,801,158713.08,2,0,0
15689344,615,0.0,3,0,1
15606076,718,123204.88,1,1,1
15610090,667,72945.29,2,1,0
15693926,670,178742.71,1,1,1
15791501,590,0.0,2,1,1
15621870,739,0.0,1,1,0
15734711,373,0.0,1,1,0
15814405,418,0.0,1,1,1
15729359,837,0.0,2,1,1
15606944,645,140121.17,1,1,0
15671934,552,132906.88,1,0,1
15641773,580,179334.83,2,1,1
15701972,684,137179.39,1,1,1
15749114,634,0.0,2,1,1
15780362,607,119960.29,2,1,0
15753229,802,127414.55,1,1,1
15656009,736,0.0,1,1,0
15785024,629,137409.19,1,1,0
15670492,737,0.0,2,1,0
15795458,718,0.0,1,1,1
15732438,561,0.0,4,0,0
15781987,641,112494.99,1,1,1
15775826,677,78133.15,1,0,1
15807457,641,0.0,2,1,0
15632538,658,145553.07,1,1,1
15641389,659,123593.22,2,1,0
15657306,567,0.0,1,0,0
15709447,584,146286.22,1,1,0
15762682,709,111827.27,2,1,0
15626042,690,0.0,2,1,1
15597109,627,94416.78,1,0,1
15756148,765,91549.78,1,1,1
15665634,645,59568.57,1,1,1
15739997,716,94464.81,2,0,1
15686242,771,0.0,1,0,0
15759244,687,95368.14,2,1,1
15672027,717,102185.42,2,1,0
15594576,524,144875.71,1,0,0
15707138,679,0.0,2,1,1
15756954,538,0.0,1,1,1
15619130,752,113291.05,2,1,1
15639665,846,0.0,2,1,1
15571065,532,0.0,2,1,0
15686060,670,111677.88,1,1,0
15615753,597,131101.04,1,1,1
15800961,627,76101.81,2,0,1
15763065,700,0.0,2,1,0
15672467,766,92510.9,2,0,1
15752915,488,0.0,2,1,1
15744695,694,77652.4,1,1,1
15584897,639,98360.03,1,0,0
15601857,705,115518.07,1,0,0
15674156,810,27288.43,1,1,1
15695465,638,0.0,1,1,0
15792232,595,0.0,2,0,0
15807900,575,0.0,1,1,1
15743760,850,131996.66,2,1,1
15652835,419,121580.42,1,0,1
15767818,640,132436.34,1,1,0
15591150,570,0.0,2,0,1
15734659,640,107978.4,2,1,0
15796115,689,78119.59,4,1,0
15724648,725,98684.15,1,0,0
15737732,751,0.0,2,1,0
15632280,544,0.0,1,1,0
15750407,768,129264.05,2,0,0
15795370,648,131753.41,1,1,0
15656829,577,0.0,2,1,0
15643794,639,0.0,1,1,1
15798605,686,57422.62,1,1,1
15637324,657,0.0,2,0,1
15589589,613,144094.2,1,1,0
15778936,701,147510.34,1,1,0
15757385,578,161592.76,1,1,0
15666200,689,0.0,2,1,1
15683977,687,0.0,2,1,1
15675518,499,75225.53,2,0,0
15584812,693,0.0,2,0,0
15752984,737,87542.89,2,1,1
15577913,651,144581.96,1,1,1
15591980,753,122568.05,2,1,1
15598948,523,172231.93,1,0,1
15574142,458,171932.26,2,1,1
15582903,643,0.0,2,1,1
15733229,638,0.0,2,0,0
15635752,685,111798.06,2,1,1
15771000,684,0.0,3,1,0
15804864,670,79336.61,1,1,1
15641175,701,120916.52,3,0,0
15692226,705,142905.51,1,1,1
15584156,593,0.0,3,0,0
15702656,651,96834.78,1,1,0
15606552,741,105261.76,2,1,1
15687001,596,123544.0,1,1,1
15781903,581,127913.71,2,1,1
15731951,689,95328.6,1,1,0
15580953,544,73218.89,1,0,1
15810390,718,0.0,2,0,1
15628274,583,149995.72,2,1,0
15615444,663,123674.28,2,1,1
15784010,666,124125.26,1,1,0
15571586,524,159035.45,1,1,0
15748616,599,0.0,2,1,0
15769402,667,156811.74,1,1,1
15739248,727,0.0,2,1,1
15603481,689,0.0,2,1,1
15723604,639,150555.83,1,1,0
15797822,678,109137.12,1,1,1
15665064,523,158351.02,2,1,0
15640580,650,0.0,1,1,0
15581089,744,0.0,2,1,1
15728605,697,0.0,2,0,1
15737385,800,0.0,2,1,0
15714789,664,0.0,1,0,1
15786035,740,0.0,2,1,0
15815259,835,0.0,2,1,1
15592716,559,0.0,1,1,0
15734850,676,82729.49,1,1,0
15638047,613,142765.24,2,1,0
15674573,713,121172.97,1,1,1
15694859,751,132932.14,2,1,1
15776404,523,123374.46,1,1,1
15579345,775,161371.5,1,1,1
15690733,608,0.0,2,0,0
15631481,673,79563.36,2,1,1
15620988,616,0.0,2,1,0
15571529,650,138232.24,1,1,0
15592104,655,0.0,1,0,0
15651900,782,81571.05,1,1,0
15596212,781,0.0,2,0,0
15710687,593,95927.04,1,1,0
15613787,505,116932.59,1,1,0
15599211,707,0.0,2,1,0
15675983,692,79551.12,1,0,1
15622370,813,116416.94,1,0,1
15656319,850,88141.1,1,1,0
15605130,753,177729.13,1,1,1
15672574,850,0.0,1,1,1
15659355,671,123912.78,2,1,1
15777907,791,0.0,1,1,1
15655171,624,0.0,1,1,1
15619674,649,108306.44,1,1,1
15775192,732,102962.62,1,1,0
15617657,664,103502.22,1,1,1
15688951,789,119654.44,2,0,1
15763460,680,183768.47,1,1,0
15756992,701,0.0,2,1,0
15617454,684,0.0,2,0,1
15701932,586,140900.97,1,1,1
15700813,522,94049.92,2,1,0
15645600,739,98926.4,1,1,1
15634146,835,142872.36,1,1,1
15686743,790,46057.96,2,1,1
15698792,671,119769.77,1,0,1
15591724,560,143244.97,1,1,0
15571281,651,79562.98,1,1,1
15661380,682,0.0,2,0,1
15728885,808,0.0,1,1,1
15618950,644,96659.64,2,1,1
15609804,688,0.0,2,1,0
15735849,617,165947.99,2,0,1
15652948,738,92676.3,1,1,0
15618155,663,83195.12,1,1,1
15566378,515,129387.94,1,0,1
15565879,845,0.0,2,1,1
15792922,639,130233.14,1,1,1
15770567,557,123502.53,1,1,1
15738042,543,140894.06,2,1,1
15714920,585,163867.86,1,1,1
15782121,610,0.0,2,1,0
15673180,727,93816.7,2,1,0
15660636,540,0.0,2,1,0
15664504,418,0.0,2,1,1
15790322,660,114668.89,1,1,0
15739847,850,146756.68,1,1,0
15699415,618,150213.71,1,1,0
15665521,642,111183.53,2,0,1
15682868,850,99816.46,1,1,1
15584462,739,0.0,1,1,0
15661708,508,0.0,2,1,1
15584452,667,0.0,2,0,0
15717010,741,0.0,1,1,1
15643828,592,0.0,2,1,1
15733361,651,86714.06,1,1,0
15795488,773,0.0,2,1,0
15581551,850,132838.07,1,1,1
15632051,550,128707.31,1,1,0
15780409,783,0.0,2,1,0
15572767,777,0.0,2,1,0
